tenure_months,monthly_usage_hours,has_multiple_devices,customer_support_calls,payment_failures,is_premium_plan,churn
25,22.78769999003306,0,1,1,0,0
39,23.82676208143924,1,0,0,1,0
2,18.03637935087116,0,0,0,0,1
38,20.13818063853869,1,0,1,0,0
41,17.751434022921366,0,3,0,1,0
39,25.4861286655985,0,3,0,1,0
34,18.984495163592918,0,1,0,0,0
51,17.50562173565127,0,3,0,1,0
40,24.831494265348923,0,1,0,1,0
43,16.12959846655562,0,1,0,0,0
25,20.783081682532988,0,4,0,0,0
36,14.757650053275722,1,0,0,1,0
16,23.322748099707177,0,1,0,1,0
57,24.07709429772246,0,2,0,0,0
18,13.556531008374996,0,0,0,0,0
13,12.776791040136457,0,1,0,1,0
59,21.44270851756858,1,1,0,0,0
37,29.704094946143286,1,0,0,0,0
27,24.419855361969066,1,3,0,0,0
34,18.93832599707194,0,1,0,0,0
11,15.728493629287488,0,2,0,0,0
1,13.919392202366257,0,0,1,0,0
13,23.58537179307207,0,2,0,0,0
30,24.61387059345517,1,2,0,0,0
5,16.84420302403967,1,5,0,0,1
18,18.766359111448573,0,0,0,1,0
14,20.234781690573516,0,1,0,0,0
13,29.06423229430748,1,4,0,0,0
32,20.325765792715472,1,2,0,1,0
7,15.095240725389786,0,1,1,1,0
8,14.216788480171811,0,1,0,0,0
50,15.443878633984957,1,1,0,1,0
7,26.320110046487827,0,6,0,0,1
52,22.565701995394786,1,0,0,1,0
49,18.272531733308195,1,1,0,0,0
16,5.3735168190107725,0,0,0,0,0
43,15.736839308375636,0,1,0,0,0
31,21.719847135541308,0,2,1,0,0
51,21.760838072516545,0,2,0,1,0
27,21.717295367523118,1,2,1,0,0
33,13.263476054194868,0,1,0,0,0
53,20.88500695279277,1,0,0,1,0
29,15.120447534720082,0,0,0,1,0
8,20.009455137510983,0,3,0,0,0
33,16.16112858519508,0,0,0,0,0
41,25.35215968333061,1,1,0,0,0
19,21.687234819954586,1,1,0,0,0
21,19.283836580516027,0,0,0,1,0
41,26.90188831478714,1,3,0,1,0
21,18.13753743690742,0,1,0,0,0
25,12.924635006431071,1,2,0,1,0
42,25.279367677988347,1,0,0,1,0
56,21.26104929340908,1,2,0,0,0
23,18.40661409323385,0,0,0,0,0
11,16.781273582823324,1,1,0,0,0
33,22.553917715870853,0,0,0,0,0
20,24.0681752216875,1,0,0,0,0
25,16.166425406070623,1,1,0,1,0
26,22.826701018458298,0,1,0,0,0
40,21.25303050584187,0,1,0,0,0
52,15.852902779869305,1,3,0,0,0
12,20.019292150158652,0,2,0,1,0
32,17.266737096532797,1,0,0,0,0
33,26.201691022058043,0,3,0,1,0
10,16.75541363600162,0,2,1,0,0
4,27.544368980647658,1,1,0,1,0
15,20.65705715331181,0,1,0,1,0
51,11.272434732674459,0,1,1,0,0
6,9.134406974260632,0,3,0,0,1
27,18.95696428154548,0,1,0,0,0
5,26.668130935541694,0,1,0,0,0
5,26.153099222191557,1,2,0,1,0
18,20.831565392967946,1,1,0,0,0
28,16.314657153673732,0,0,0,1,0
35,17.91350628100322,0,3,0,0,0
59,21.03674971939963,1,1,0,1,0
22,25.436532418153963,0,0,0,0,0
34,22.845998883318693,0,1,0,0,0
4,24.84142283098661,0,0,1,0,1
18,23.2183732859602,1,1,0,0,0
41,24.694424534736655,0,0,0,0,0
51,8.694002186717167,0,1,0,1,0
26,15.537210993974302,1,0,0,0,0
42,14.475936060154039,1,0,0,1,0
22,14.000716131193327,0,2,0,0,0
47,20.027850969270137,0,3,0,0,0
33,12.763602951397953,1,1,0,0,0
43,15.281168588999181,0,2,0,1,0
14,19.506472425928262,1,0,0,0,0
31,11.9819560601194,1,2,0,0,0
10,17.56915948791574,0,4,0,0,0
51,23.194215113771065,0,0,1,0,0
24,13.87291243880407,1,2,0,0,0
21,23.981493806108396,0,0,0,0,0
48,15.969131968091881,0,1,0,0,0
8,21.358246183626452,1,2,0,0,0
32,14.46898345467653,0,5,0,1,0
31,22.266798639023634,1,1,0,1,0
34,18.482086079749696,1,2,0,0,0
23,22.33098477352787,1,2,0,0,0
25,17.27400160652933,0,2,0,0,0
7,22.78031011807409,0,3,0,0,0
19,24.23449860657084,0,1,0,0,0
7,20.59862514327909,0,0,0,0,0
47,17.60229129924707,0,2,0,0,0
8,18.8315261098789,0,0,0,0,0
14,13.678676126084557,0,1,0,0,0
1,21.014592294038728,1,0,1,0,1
13,23.11481637535511,0,0,1,0,0
3,27.831345222478504,0,0,0,1,0
53,26.541552822302645,0,2,0,0,0
28,15.113398274416303,1,0,0,1,0
38,21.060537362630406,0,0,0,0,0
51,19.335068248718123,0,0,0,0,0
15,26.089981112789417,0,2,0,0,0
36,16.45413669720624,1,2,0,1,0
53,24.390404855631132,0,2,0,0,0
3,15.064838171876076,1,1,0,0,0
4,19.47009373051758,1,1,1,0,0
5,15.577443395027789,0,0,0,1,0
50,10.174796132645046,0,0,0,1,0
26,15.477913854588923,1,1,0,0,0
25,18.712437996841967,0,0,0,0,0
10,27.13084653183315,0,0,0,1,0
8,14.563241461216203,1,2,0,0,0
12,16.97135009528319,0,1,1,1,0
54,12.798254425086132,1,4,0,0,0
58,25.776395516613935,0,1,0,0,0
59,17.697689647261118,1,1,0,0,0
3,18.308166654956345,1,0,0,1,0
27,18.261327180500583,0,1,0,1,0
50,10.247144464348985,0,1,0,0,0
23,12.666971821693089,1,2,0,0,0
40,15.241088936926587,1,1,0,1,0
58,23.080083596072306,0,1,1,0,0
33,7.503777701407229,0,2,0,0,0
14,22.70653366231681,1,1,0,1,0
54,21.715492185338412,0,3,0,1,0
23,10.925551927312934,0,1,0,0,0
31,18.415139461235388,0,3,0,0,0
13,25.81930222207222,0,0,0,0,0
57,14.647393477129405,0,1,0,0,0
12,17.240116530556303,0,1,0,0,0
35,33.8052798325879,1,1,0,1,0
18,21.62948937653055,0,0,0,0,0
21,18.710030245406404,0,0,1,0,0
45,17.614706892774464,1,0,0,0,0
47,21.865298108458596,1,1,0,1,0
42,23.42454141611083,1,0,0,1,0
1,9.221192439147103,1,1,0,0,1
38,8.830322208550214,0,0,0,0,0
41,15.009764134289187,1,0,0,0,0
42,19.230783015766686,1,2,1,0,0
47,20.37784632179336,1,0,0,0,0
9,11.482707231643023,0,1,1,1,0
23,18.976081731422138,1,0,0,0,0
14,19.640805505488185,0,1,0,1,0
11,15.750762949985551,0,0,0,1,0
7,17.327548228056056,1,0,0,0,0
31,16.367495748824958,1,1,1,0,0
24,22.321501532109455,0,0,0,1,0
26,20.03434762055406,1,2,0,0,0
30,14.288581654373804,1,2,0,1,0
34,24.775233745124137,1,3,0,1,0
46,13.163536850784983,1,1,0,1,0
38,11.4354566280079,1,2,0,1,0
5,18.774246442358823,0,0,0,1,0
5,18.7489018532687,0,1,0,0,0
19,20.36393511079267,0,2,0,0,0
51,14.093394954516908,1,0,1,0,0
38,24.46540232658201,0,2,0,1,0
28,28.573689234405148,1,1,0,0,0
26,19.891758089406068,0,3,0,1,0
42,21.580052053432386,0,1,0,1,0
23,9.424294968757462,0,1,0,0,1
46,17.8255502582628,1,2,0,0,0
49,16.520017525510113,0,1,0,0,0
30,15.709476538018205,1,1,0,0,0
3,16.712495917688393,1,2,0,0,1
28,17.211424472117088,0,0,0,0,0
33,12.725335175204627,1,0,0,0,0
42,17.563660179444867,1,1,0,0,0
3,14.79159283647705,1,0,0,0,0
5,23.94166676322085,0,1,0,0,0
57,21.651648495421238,1,2,0,0,0
19,21.65850006648619,0,1,0,0,0
42,24.88393193295926,1,1,0,1,0
58,15.868604356427035,0,1,0,1,0
57,21.348945119556006,0,0,0,1,0
48,25.351098926338054,0,2,1,1,0
1,15.519194720879405,1,1,0,0,0
38,9.85414372626036,0,3,0,0,0
9,16.54653715391305,0,2,0,0,0
5,24.782604132842742,1,0,1,1,0
59,15.234651452127205,1,2,0,0,0
46,17.674503984290396,0,0,0,0,0
42,16.1015246435985,1,2,0,0,0
34,19.048231870533137,0,1,0,1,0
37,14.757488536094005,0,0,0,1,0
33,12.584378721919979,0,2,0,1,0
25,17.795765478998412,0,2,1,1,0
42,18.647956064610042,0,0,0,0,0
29,25.58240677210368,0,1,0,1,0
58,20.331310874481566,0,3,0,0,0
25,14.1414245534866,1,0,0,0,0
54,16.341590404037433,1,1,0,0,0
59,23.567464010336288,0,1,0,0,0
9,17.88091852487538,1,0,0,0,0
3,14.534465537824914,1,0,0,0,0
15,20.411645090626823,0,1,0,1,0
4,16.050559135122473,1,1,0,0,0
45,22.390724127686187,0,0,0,0,0
38,21.81483071714517,1,1,0,0,0
20,14.263098792398768,0,0,0,1,0
49,28.924842777787532,1,2,1,1,0
23,19.385255777035884,1,2,0,0,0
37,6.681124017306841,0,0,0,0,0
47,21.902773787241586,0,1,0,0,0
8,7.008636741908216,0,0,0,1,0
57,25.199150099040036,0,0,0,0,0
37,20.285312119608605,0,2,0,0,0
56,19.26909038289116,0,0,0,0,0
45,19.576751192539756,1,2,0,0,0
33,22.508721727268135,1,2,0,0,0
33,17.174224277166143,0,0,0,1,0
7,19.525542234370334,0,1,0,0,0
22,20.166865844598316,0,1,0,1,0
5,5.170221209279317,1,1,0,0,1
46,22.546515289404333,0,0,0,1,0
15,23.39051312983888,1,0,0,1,0
21,21.83715301716393,0,0,0,1,0
25,21.48358535212121,0,3,0,1,0
17,27.557260860509153,0,2,0,0,0
56,19.354730500140988,1,2,0,0,0
50,19.526843398988785,1,1,0,0,0
7,16.314250532819482,0,0,0,0,0
54,10.00631040063313,1,1,0,0,0
58,21.864690740135437,0,3,0,0,0
50,16.854053651974127,0,1,0,0,0
19,9.95173815778821,0,1,0,0,0
52,19.199059304431437,0,0,0,0,0
7,19.05929858228344,0,0,0,0,0
40,18.424161636127334,0,0,0,0,0
45,20.25334441540577,1,0,0,1,0
59,11.770166966981003,0,4,0,0,0
50,24.53574658832839,1,0,0,0,0
24,21.742660434999767,1,1,0,0,0
11,25.788853030471422,1,0,0,0,0
41,16.801990744579616,1,2,0,0,0
55,21.725936325369176,1,2,0,0,0
1,10.23174698003665,1,0,0,1,0
54,15.40792445275063,1,1,0,0,0
32,12.714270869456776,1,2,1,0,0
40,20.874393794030244,1,1,0,1,0
53,14.052821851416212,0,1,0,0,0
44,17.388211345139926,0,0,0,1,0
2,19.55521948026782,1,2,0,0,0
15,17.537756766487597,0,3,0,0,0
21,12.994224536312444,1,2,0,0,0
24,27.805536477875535,1,1,0,0,0
50,20.151973678930304,0,0,0,0,0
17,27.85050321375981,0,2,0,0,0
47,14.415979369578839,1,1,0,1,0
52,17.696518089366915,1,3,0,1,0
52,20.01040637452925,1,1,0,0,0
9,27.237454577299676,0,2,0,1,0
35,27.815164810991924,1,1,0,0,0
20,17.404662216894366,0,1,0,0,0
19,15.927208266753597,1,0,0,0,0
18,19.548176010743976,0,1,0,0,0
20,25.57700994278499,0,2,0,1,0
30,20.254370003952094,1,2,0,0,0
40,21.166479363058215,0,1,0,0,0
1,25.530639354041853,1,0,0,1,0
24,24.72409599324868,0,0,0,0,0
24,24.91737876328105,0,2,0,0,0
47,23.110211343741547,0,0,0,0,0
19,26.76048330068795,0,0,0,1,0
30,13.924754894719442,1,1,0,0,0
26,31.24631333162622,1,2,0,0,0
42,25.301795828664005,0,1,0,0,0
44,19.198458253947773,1,2,0,0,0
38,25.548573696309454,0,2,0,1,0
29,18.26276797873535,0,1,0,0,0
13,22.37412763811024,1,0,0,1,0
4,22.959874359322043,0,0,0,1,0
45,24.31075819093993,1,1,0,0,0
17,17.701626782439355,1,0,0,0,0
33,24.416917169545528,0,2,0,0,0
5,17.79049078001178,1,0,0,1,0
28,23.654869041267673,1,2,0,0,0
24,19.91060553844612,0,3,0,1,0
17,10.880201075204475,0,1,0,1,0
50,16.31620306611693,0,3,0,0,0
39,24.24061299406016,1,0,0,1,0
48,18.4817478156874,1,1,0,0,0
40,26.067739229037663,0,1,0,0,0
44,13.93353661005574,0,2,0,1,0
46,23.48068839205404,0,2,0,1,0
51,19.76233852480389,0,0,0,0,0
11,18.76607388312063,0,2,0,0,0
12,14.108471648028342,1,0,0,0,0
13,21.0501017203935,0,1,0,0,0
8,14.955515749046027,1,4,0,0,0
1,16.81969548725649,0,2,0,0,0
9,19.296660607944634,1,0,0,1,0
28,18.171373628114317,0,1,0,0,0
2,25.138949090828667,0,1,0,0,0
14,7.049233754157413,0,1,0,0,0
13,19.10812239211942,0,0,0,0,0
48,18.186106976311528,0,1,0,1,0
2,19.957444904514517,1,1,0,0,0
4,17.278626145296496,0,0,0,0,1
12,25.119405674885815,1,1,0,0,0
48,18.711435841696904,1,0,0,0,0
10,20.664731342277584,0,0,0,1,0
3,24.461279057530465,1,3,0,0,0
4,20.260012689270027,1,3,0,0,0
6,13.65395237213749,1,1,0,1,0
23,17.86707834607595,1,1,0,1,0
5,19.379414445742807,0,0,0,0,1
50,11.76718908249974,1,0,0,1,0
3,16.440953589700012,1,2,0,0,1
10,19.658666397614766,1,2,0,0,0
43,30.06101969868293,0,0,0,0,0
19,21.855509801646754,0,2,0,0,0
14,20.78869536542195,0,1,0,0,0
21,28.45313984503136,0,2,0,0,0
43,22.93924045464661,0,6,0,0,0
28,23.64447468192648,1,0,0,0,0
21,17.965521088344065,0,2,0,1,0
36,13.67262753575356,0,2,0,0,0
24,21.308237752487752,0,1,0,0,0
54,29.11099535644248,1,0,0,1,0
38,27.565160188853966,0,2,0,1,0
17,23.289203995234992,0,0,0,0,0
22,16.56697740987505,0,1,0,1,0
19,12.246829927548742,1,0,0,1,0
45,15.88876358874611,0,0,0,0,0
54,21.08855799756715,0,0,0,0,0
10,17.64494412679356,0,1,0,0,0
11,25.010278422841893,0,0,0,1,0
38,12.554059633274601,1,0,0,0,0
2,19.356207179624835,0,2,0,0,0
33,16.166557233846913,1,0,0,0,0
43,24.956437802222897,0,2,0,0,0
31,22.713054863452783,1,1,0,0,0
48,15.844972198216858,0,1,0,0,0
35,24.271048606112217,1,6,0,0,0
37,11.886182740072629,1,2,0,0,0
47,11.067525183205356,0,1,1,0,0
47,15.574149191004391,0,0,0,0,0
36,10.085494773454878,0,0,0,0,0
23,19.43718300064755,0,0,0,0,0
36,19.59605974467763,1,0,0,0,0
40,17.9724815428138,0,2,0,1,0
39,22.69457846788025,0,0,0,0,0
26,16.383041403092985,1,3,1,0,0
25,13.511820009925566,0,1,0,0,0
17,16.013841180481634,1,0,0,1,0
15,13.898119953646416,1,2,0,0,0
37,16.941218206011598,0,0,0,0,0
45,22.98008665222258,0,2,0,0,0
4,11.217908847690136,1,1,0,0,0
22,18.301554937664665,1,2,0,0,0
17,24.788091153469757,0,1,0,1,0
22,25.358552352563883,0,5,0,0,0
17,16.589871593150868,0,0,1,1,0
14,31.06611943709652,1,0,0,0,0
14,14.741956908174053,0,1,0,1,0
17,18.857649270488974,0,2,1,0,0
8,14.148561469629112,1,0,0,0,0
34,22.16542945082714,0,0,0,0,0
26,34.00610362545194,0,1,0,0,0
45,29.2187051508331,0,2,0,0,0
30,24.23196883766576,0,1,0,0,0
22,16.962547825549912,1,2,0,0,0
16,19.160335106418184,0,1,0,1,0
30,25.580231931005706,0,0,0,0,0
16,23.747531346205182,0,2,0,0,0
38,20.414586948755982,0,0,0,0,0
54,20.70956204426751,0,2,0,0,0
24,25.278504101981603,0,0,0,0,0
36,26.516901360717746,0,1,0,0,0
35,12.496310591406111,0,0,0,1,0
6,21.135148598917457,1,2,0,0,0
4,22.890866146566157,0,1,1,0,1
18,17.339218886510267,0,0,0,0,0
6,26.39510363035778,0,0,0,1,0
26,18.55739631988376,0,1,1,1,0
37,26.533950411659816,1,2,0,0,0
27,18.158288245582515,1,0,0,0,0
41,21.29687335446482,0,3,0,1,0
11,21.186308913818458,1,0,0,0,0
38,28.31313350395493,0,2,0,0,0
16,23.704985167147196,1,0,0,1,0
19,17.711773495815677,1,1,0,0,0
43,18.638726933278264,0,1,0,1,0
53,18.619153799299475,0,0,0,0,0
15,20.09248710169577,1,1,0,1,0
26,15.277244555608661,0,2,0,0,0
56,19.593342155057805,0,2,0,0,0
41,26.840373676891886,0,0,1,1,0
56,26.618250321874342,0,0,0,0,0
31,12.175746812061895,0,0,0,0,0
19,11.384023847044567,1,3,0,0,0
57,17.03434222080213,1,0,0,0,0
51,11.10447660954184,0,1,0,1,0
24,13.683062306625223,1,0,0,0,0
58,21.756044573335707,1,0,0,0,0
9,19.810584859331605,0,2,0,0,0
23,11.395307994904986,0,0,0,0,0
4,25.8501648400686,1,1,0,0,0
10,17.890195055151786,0,1,1,1,0
9,17.408610998229317,0,1,0,0,0
19,25.082779080983926,0,0,0,1,0
15,22.054396405856284,0,1,0,1,0
51,19.787896240870335,0,1,0,1,0
34,17.527060062336204,0,0,0,0,0
42,22.84810392891551,0,1,0,0,0
19,17.835937320027824,0,2,0,0,0
49,18.85816130137011,0,3,0,0,0
52,14.117521372070197,1,0,0,0,0
56,25.71280167135984,1,1,0,0,0
21,27.762978739498777,0,0,0,1,0
34,21.05946610712579,1,2,0,0,0
51,17.569258458094545,0,2,0,0,0
17,24.677248718102483,1,0,1,0,0
18,22.943254629681263,0,3,0,1,0
17,17.781152184710756,0,1,0,0,0
2,25.75571686030355,0,3,0,1,0
51,17.87771571997303,0,2,0,0,0
1,13.56936330190324,0,2,0,0,0
43,19.6710404592633,0,3,0,0,0
57,25.421720151641082,0,2,0,0,0
10,20.513841850742207,1,2,0,1,0
37,14.136826605336239,0,1,0,0,0
48,17.984377990374334,0,0,0,0,0
56,25.98157507652168,0,2,0,1,0
5,21.369122504509075,1,0,0,0,0
56,19.90560133673283,1,0,0,1,0
55,19.34793441321371,1,1,0,0,0
12,25.39938595181571,0,2,0,0,0
36,25.073338448728745,1,2,0,0,0
31,12.994108065349495,1,1,0,1,0
55,24.699640778198408,0,2,0,0,0
38,22.582114021083143,0,3,0,1,0
51,27.964929163380123,1,0,0,0,0
9,19.654342517275275,0,0,0,1,0
44,25.67616358894763,0,1,1,0,0
26,22.34466488339009,0,2,0,1,0
15,14.43051175827468,0,2,0,1,0
16,25.10298830315432,1,2,0,0,0
13,24.04710637869826,1,2,0,0,0
25,16.750367923466058,0,0,0,0,0
30,21.447559532827576,0,1,0,0,0
53,30.53877045445575,0,0,0,1,0
56,17.584805661192625,0,1,1,1,0
7,23.63084290277147,0,2,0,1,0
57,14.525600148627095,1,1,0,1,0
55,17.148455723777683,1,0,0,0,0
52,24.05281695716722,0,1,0,0,0
4,21.28340600145081,1,1,1,1,1
43,18.993812116461555,1,0,1,0,0
40,28.512482805499932,1,0,0,0,0
38,15.390937082389446,0,2,0,1,0
57,19.270103913723442,0,0,0,0,0
30,22.45886258246376,0,3,0,0,0
10,15.642462041647569,0,2,0,0,0
30,22.546151162855285,1,1,1,0,0
39,25.373377237639268,0,0,0,0,0
7,19.42698980457914,0,1,0,0,0
36,16.573702659766546,0,0,0,0,0
35,18.437799299794726,1,1,0,0,0
24,6.607959448982552,1,0,0,0,0
39,25.030618320259258,0,1,1,0,0
36,21.322951660158214,0,3,0,0,0
45,19.117868432260057,1,0,0,1,0
20,11.66604876965445,0,2,0,0,0
49,25.545196627264243,1,3,0,0,0
32,17.812016600868986,0,1,0,1,0
59,22.826216062169337,0,0,0,0,0
39,19.943033756458256,1,1,1,0,0
49,11.925507907843517,1,1,1,1,0
26,26.342715524019773,0,2,0,0,0
26,25.39291788997216,1,2,0,1,0
36,23.8201678603599,0,2,0,0,0
43,21.574235958759157,0,2,0,1,0
35,14.012606237109118,0,1,0,1,0
43,24.344820425354726,1,3,0,0,0
35,31.024994220608765,0,0,0,0,0
12,20.580678901116773,0,1,0,1,0
33,20.67844152464705,0,3,0,0,0
36,14.49080411348909,1,0,0,0,0
14,9.648000544095874,1,1,0,0,1
33,18.20442202015672,0,0,0,0,0
46,27.40834084399727,0,1,0,0,0
45,26.718793568468904,1,1,1,1,0
45,19.672958608253094,0,0,0,0,0
24,22.15064647190955,1,2,0,1,0
15,13.908191220629293,0,1,0,0,0
31,20.55613129237976,0,3,0,1,0
17,17.37784428550428,1,2,0,1,0
12,20.273355771449435,1,2,0,0,0
22,18.626732801474816,0,1,0,0,0
23,18.537469300441412,1,0,0,0,0
26,24.98199468866833,0,0,0,0,0
14,29.819613742024128,0,1,0,0,0
12,19.15272172586819,0,0,0,1,0
50,27.093151929430395,1,0,0,0,0
4,13.792178487746058,1,2,0,0,0
59,19.53880698581128,0,1,0,1,0
46,13.51903184092834,0,0,0,0,0
51,18.438180791103996,1,0,1,1,0
13,23.578494282484122,0,1,0,0,0
57,25.593170626418377,0,1,0,0,0
55,16.10737269402424,0,0,0,0,0
18,22.29033260336609,0,1,1,0,0
43,26.14997173831721,1,0,1,0,0
28,25.438637988742137,1,3,0,0,0
38,21.294785096557327,0,1,1,0,0
41,17.054078814985967,0,0,0,1,0
44,16.555821519395135,0,0,0,1,0
19,15.78675006759612,0,1,0,0,0
46,19.841942721651982,1,0,0,0,0
47,15.884222749102388,0,2,0,0,0
43,23.39019684191894,0,1,0,0,0
38,21.141683501639072,0,1,0,0,0
46,20.915084391796743,0,1,0,0,0
3,10.797622271763524,1,1,1,1,1
19,20.138899543510796,0,3,0,0,0
20,17.704408436701186,0,1,0,1,0
25,30.83208812060583,0,1,0,0,0
11,13.600262300850181,1,2,0,1,0
56,18.97287709411415,0,2,0,0,0
17,21.915492566633446,0,1,0,0,0
59,15.13643605861149,1,1,0,1,0
49,29.64126343395713,0,1,0,0,0
55,29.74394072263185,1,0,0,0,0
35,15.707911684721253,0,1,0,0,0
14,17.0409590268095,1,1,0,1,0
59,30.73406446892136,0,1,0,0,0
39,26.976353911085887,1,3,0,0,0
57,18.153266366076483,0,1,0,0,0
19,22.157178970545974,0,2,0,0,0
3,13.066358196610292,0,0,1,0,0
34,30.983691335077864,1,2,1,1,0
58,20.36430776072369,0,1,0,0,0
49,22.9279320127393,0,0,0,0,0
41,15.324770339093188,0,1,1,1,0
22,14.319546028506007,0,2,0,0,0
38,22.255456424912072,1,1,0,1,0
56,29.581495373850625,1,2,0,0,0
27,17.29760780166424,1,0,1,0,0
21,15.104485157584955,0,0,1,0,0
41,21.525654401141498,0,1,0,0,0
31,28.18596517152502,1,0,0,0,0
27,16.80705552919905,1,0,0,0,0
37,18.750535658384226,1,2,1,0,0
2,24.18562165608018,0,1,0,1,0
54,24.722077410061345,1,1,0,1,0
47,18.577781173950527,1,3,0,0,0
9,25.483231165999534,1,0,0,0,0
19,22.643841767673983,1,1,0,0,0
42,20.080955640424666,0,0,0,0,0
36,24.512282094892527,1,2,0,1,0
10,23.823023928891544,0,0,0,0,0
59,14.76493628846842,1,2,0,0,0
40,27.41756123701375,0,2,0,0,0
54,21.726997329987224,0,0,0,1,0
45,26.87806802795229,1,1,0,0,0
39,20.258968359814915,0,1,0,0,0
7,21.238196658725975,1,0,1,0,0
4,21.994433284037417,0,2,0,0,0
15,22.734247526913727,1,3,0,0,0
12,27.64099708138923,1,2,0,1,0
48,22.33220689923975,1,2,0,0,0
6,19.860054121095803,1,1,0,0,0
9,25.047665333637376,0,1,0,0,0
35,22.15209491534785,0,1,0,0,0
8,34.777665504382156,0,3,0,0,0
7,21.457089604225963,1,1,0,1,0
4,26.188322497330375,1,3,0,0,0
58,24.410410687668048,1,2,0,1,0
13,9.75050859383285,1,0,0,0,0
19,16.316058605404212,0,1,0,0,0
7,17.802877940952666,1,1,1,0,0
10,12.501743079285966,1,2,0,0,0
25,18.023715369271894,0,5,0,0,0
44,13.144073010091919,1,1,1,0,0
58,14.454175314780667,1,1,0,1,0
35,21.207911047912862,1,0,0,0,0
58,29.596989985579587,1,1,0,0,0
25,13.188948576945586,0,1,0,1,0
29,13.922577839026633,1,0,0,1,0
56,17.336303051374166,1,2,1,0,0
12,19.264115855773994,1,2,0,0,0
51,12.289331746155447,1,1,1,0,0
47,16.50457529321684,0,2,0,0,0
40,16.042746746729662,0,0,0,0,0
12,21.591813454557425,1,0,0,1,0
52,22.12814356851606,0,0,0,0,0
6,19.236194656564706,0,1,0,1,0
10,18.1111770467924,1,2,0,0,0
2,16.451499126736977,0,0,0,0,0
56,20.257890410092173,1,2,0,0,0
45,15.119571276682297,1,1,0,1,0
25,27.736190023474915,0,2,1,1,0
7,12.510491137059033,0,3,0,1,0
40,16.71848111074779,0,0,0,0,0
23,24.341007269912946,1,2,0,1,0
48,18.006813430929252,1,0,0,0,0
11,23.359866108510598,0,1,0,1,0
58,28.58596921314961,0,2,0,0,0
36,24.165514676437382,1,2,0,0,0
49,13.989874170774357,1,2,0,0,0
48,14.228858840580475,1,2,0,0,0
51,19.062997949822424,1,2,0,0,0
23,22.215238988102463,0,0,0,0,0
59,26.030677799986513,0,1,0,0,0
43,16.07506623701446,1,1,0,1,0
7,17.57547959119981,0,4,0,0,0
27,18.746749464366726,0,1,0,0,0
13,18.646421379916625,0,2,0,1,0
51,27.478226025392026,0,2,0,1,0
17,19.479764960014638,0,1,0,0,0
32,20.76526580044782,0,3,1,1,0
26,24.55741651228322,0,1,0,0,0
57,27.955439418863705,0,0,0,0,0
22,19.824020595041713,0,2,0,0,0
13,26.295956805444355,0,1,0,1,0
12,29.13885385298245,0,0,0,0,0
7,19.448301463110216,0,1,0,1,0
1,17.181807677665205,0,2,0,0,0
33,30.935336423841093,0,3,1,1,0
52,25.60541074675642,0,2,0,0,0
55,20.06245373442033,1,1,0,0,0
14,23.249808148542513,0,0,0,0,0
59,14.77511912623654,1,1,0,0,0
47,25.54709409963619,0,3,0,0,0
43,10.99984803584232,0,0,0,0,0
56,25.35321069919935,1,2,0,0,0
58,16.391445659547692,1,0,1,0,0
41,11.730606999839722,1,2,0,0,0
17,9.99312614456846,0,0,0,1,0
4,17.619237102343558,0,1,0,0,0
52,23.55556912887479,0,2,0,0,0
51,13.050540692706303,0,2,0,0,0
39,13.822137052788428,0,2,1,0,0
1,17.52889759240668,1,1,1,0,1
41,24.037765072427874,1,1,1,1,0
45,24.662647429232678,0,1,0,0,0
24,20.699351328510247,1,2,0,0,0
34,24.916848167454543,1,1,0,0,0
34,23.438053677055375,0,1,0,0,0
24,17.91506352116572,1,1,0,0,0
59,24.547560552944347,0,1,0,1,0
15,13.57911256820733,1,1,0,0,0
17,22.432431991050578,0,1,0,0,0
13,14.169928053121232,1,1,0,1,0
7,20.71400269694501,1,1,0,0,0
9,26.09283850264904,1,2,0,1,0
44,21.06599089957576,1,0,0,0,0
35,19.9371117512883,1,0,0,0,0
23,21.130155497487518,0,2,0,1,0
54,23.316547460421976,1,4,0,1,0
47,30.67001009329285,1,0,0,0,0
39,23.262203352134883,1,1,0,0,0
23,17.48743085483866,0,0,0,1,0
26,18.95673523488441,0,1,0,0,0
1,15.494366915953972,1,1,0,0,0
14,13.803809262445771,1,1,0,1,0
32,7.837619187936502,0,2,0,0,0
51,17.691989542225997,1,0,0,0,0
48,12.977811930667169,0,2,0,1,0
10,20.48526664042432,1,1,0,0,0
1,17.452626243063982,1,1,1,1,1
5,14.572391233383062,0,0,1,0,0
3,9.482473017449317,1,2,0,1,0
49,18.253306063106866,0,1,0,1,0
50,11.238079807170747,0,2,0,1,0
58,23.530809241425576,1,1,0,1,0
53,21.27448784714163,0,1,0,1,0
27,18.866007947237236,1,0,0,0,0
51,27.25373629827664,1,0,0,1,0
54,20.049132561210943,1,0,0,0,0
57,21.93041079249125,0,0,1,1,0
22,23.437322260950218,0,0,0,1,0
18,17.415588241492664,0,1,0,0,0
